date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink,F13,F14,F15
2020-05-19 13:40:24.000,WHO,NULL,9,29,120,"We will continue providing strategic leadership to coordinate the global #COVID19 response; We鈥檒l continue providing the with epidemiological information and analysis"-@DrTedros #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26273988800629E+18,https://twitter.com/WHO/status/1262739888006295556,NULL,NULL,NULL
2020-05-19 13:39:42.000,WHO,NULL,9,44,145,"WHO鈥檚 focus now is fighting the #COVID19 pandemic with every tool at our disposal. Our focus is on saving lives"-@DrTedros #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26273971166516E+18,https://twitter.com/WHO/status/1262739711665160192,NULL,NULL,NULL
2020-05-19 13:37:53.000,WHO,NULL,18,126,288,"""I thank Member States for adopting the #COVID19 resolution, which calls for an independent and comprehensive evaluation of the international response 鈥?including, but not limited to, WHO鈥檚 performance""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26273925391559E+18,https://twitter.com/WHO/status/1262739253915598848,NULL,NULL,NULL
2020-05-19 13:18:39.000,WHO,NULL,14,47,180,Protecting health is a fundamental right for all & working together with all govts will make the difference. I call on WHO & all Member States to face this #COVID19 with a better sense of intl cooperation -#Colombia President @IvanDuque at #WHA73,NULL,@IvanDuque,#COVID19 #Colombia #WHA73,1.2627344145278E+18,https://twitter.com/WHO/status/1262734414527807488,NULL,NULL,NULL
2020-05-19 12:44:54.000,WHO,NULL,29,34,141,"We know that this #COVID19 pandemic brings serious social-economic effects because to face up to its exponential growth, we had to take draconian measures. -#Colombia President @IvanDuque at #WHA73",NULL,@IvanDuque,#COVID19 #Colombia #WHA73,1.26272592273149E+18,https://twitter.com/WHO/status/1262725922731499520,NULL,NULL,NULL
2020-05-19 12:23:45.000,WHO,NULL,416,517,1694,Closing of the virtual #WHA73 with @DrTedros. #COVID19,NULL,@DrTedros,#WHA73 #COVID19,1.26272059833086E+18,https://twitter.com/WHO/status/1262720598330863618,NULL,NULL,NULL
2020-05-19 10:21:13.000,WHO,NULL,164,408,1080,Live from the virtual #WHA73. #COVID19,NULL,NULL,#WHA73 #COVID19,1.26268976054115E+18,https://twitter.com/WHO/status/1262689760541159425,NULL,NULL,NULL
2020-05-18 22:28:16.000,WHO,NULL,45,51,169,The #coronavirus has demonstrated the essential value of #HealthForAll and this is where we need full solidarity. -#SouthAfrica President @CyrilRamaphosa at the #WHA73,NULL,@CyrilRamaphosa,#coronavirus #HealthForAll #SouthAfrica #WHA73,1.26251034183097E+18,https://twitter.com/WHO/status/1262510341830971392,NULL,NULL,NULL
2020-05-18 22:14:20.000,WHO,NULL,19,33,130,"Africa affirms its full support for WHO, which has been key in guiding the intl response to the #COVID19 pandemic. WHO has been instrumental in providing guidance &amp; support to African governments. -#SouthAfrica President @CyrilRamaphosa at the #WHA73",NULL,@CyrilRamaphosa,#COVID19 #SouthAfrica #WHA73,1.26250683735997E+18,https://twitter.com/WHO/status/1262506837359972352,NULL,NULL,NULL
2020-05-18 21:37:19.000,WHO,NULL,36,104,231,Need to accept the reality that this #coronavirus will be with us for some time. The social distancing hygiene &amp; other protocols recommended by WHO must become part of our everyday life. -#SouthAfrica President @CyrilRamaphosa at the #WHA73,NULL,@CyrilRamaphosa,#coronavirus #SouthAfrica #WHA73,1.26249751865659E+18,https://twitter.com/WHO/status/1262497518656598016,NULL,NULL,NULL
2020-05-18 21:29:16.000,WHO,NULL,38,79,218,The #COVID19 pandemic has highlighted the dangerous &amp; growing inequalities that exists between countries and within them. -#SouthAfrica President @CyrilRamaphosa at the #WHA73,NULL,@CyrilRamaphosa,#COVID19 #SouthAfrica #WHA73,1.26249549437643E+18,https://twitter.com/WHO/status/1262495494376435712,NULL,NULL,NULL
2020-05-18 21:27:50.000,WHO,NULL,25,56,165,"Appreciation to @DrTedros &amp; WHO for the appointment of Andrew Witty &amp; @NOIweala for the access to #COVID19 tools accelerator - to ensure a framework for equitable access to tests, therapeutics &amp; a vaccine if ever there's one. - PM, @miaamormot",NULL,@DrTedros @NOIweala @miaamormottley,#COVID19 #WHA73,1.26249513441711E+18,https://twitter.com/WHO/status/1262495134417117187,NULL,NULL,NULL
2020-05-18 21:26:27.000,WHO,NULL,16,42,101,"#COVID19 has brought many of us closer than we have ever been with each other. It has equally cast the brighter light on the inequities in our society. It has also allowed the earth to breathe yet again. -#Barbados Prime Minister, @miaamormottley #WHA73",NULL,@miaamormottley,#COVID19 #Barbados #WHA73,1.26249478610948E+18,https://twitter.com/WHO/status/1262494786109485059,NULL,NULL,NULL
2020-05-18 21:05:05.000,WHO,NULL,12,39,83,"Early on @CARICOMorg decided that we cannot fight the illness and that we had to delay the arrival of #COVID 19 into the region as far as possible. - #Barbados Prime Minister, @miaamormottley at the #WHA73",NULL,@CARICOMorg @miaamormottley,#COVID #Barbados #WHA73,1.26248940870972E+18,https://twitter.com/WHO/status/1262489408709722114,NULL,NULL,NULL
2020-05-18 20:48:52.000,WHO,NULL,19,42,111,"#COVID19 threatens us all, whoever we are, wherever we live. Now more than ever, the needs WHO. To build a healthier world: FOR YOU, FOR EVERYONE! More: http://who.int #HealthForAll #WHA73",NULL,NULL,#COVID19 #HealthForAll #WHA73,1.2624853254458E+18,https://twitter.com/WHO/status/1262485325445808130,NULL,NULL,NULL
2020-05-18 19:46:18.000,WHO,NULL,26,49,148,"The World Health Assembly #WHA73 starts today. Health leaders are convening virtually for the first time this year, due to #COVID19.",NULL,NULL,#WHA73 #COVID19,1.26246958284718E+18,https://twitter.com/WHO/status/1262469582847184896,NULL,NULL,NULL
2020-05-18 19:43:28.000,WHO,NULL,179,275,663,Live from the virtual #WHA73. #COVID19,NULL,NULL,#WHA73 #COVID19,1.26246886936234E+18,https://twitter.com/WHO/status/1262468869362348032,NULL,NULL,NULL
2020-05-18 19:16:02.000,WHO,NULL,75,239,691,"We must, first of all, combat this #COVID19 pandemic. We need to put in place a solution that everyone can stand behind. I am convinced that we will be able to overcome this pandemic when we work together. -Chancellor of #Germany , Angela Merkel at #WHA63",NULL,NULL,#COVID19 #Germany #WHA63,1.26246196573945E+18,https://twitter.com/WHO/status/1262461965739458562,NULL,NULL,NULL
2020-05-18 18:57:57.000,WHO,NULL,17,78,227,In the face of crisis human kind must choose solidarity & cooperation over the pursue of individual interest. The world must unite under the banner of mutual trust & inclusiveness in the face of deepening #COVID19 crisis. - @moonriver365 at #WHA73,NULL,@moonriver365,#COVID19 #WHA73,1.26245741248271E+18,https://twitter.com/WHO/status/1262457412482711554,NULL,NULL,NULL
2020-05-18 15:19:38.000,WHO,NULL,83,199,564,"Only if we join forces will we beat this #COVID19 pandemic. We need WHO for its irreplaceable coordinating role, scientific expertise, knowledge of the situation on the ground. We need a strong WHO &amp; the WHO is us: Member States. - @EmmanuelMacron #WH",NULL,@EmmanuelMacron,#COVID19 #WHA73,1.26240247358466E+18,https://twitter.com/WHO/status/1262402473584664578,NULL,NULL,NULL
2020-05-18 14:57:21.000,WHO,NULL,17,75,209,"The #COVID19 pandemic has of course turned our lives &amp; our societies upside down. It鈥檚 reminded us - if we needed such a reminder, of how valuable human health is, and how valuable those who work to protect it are. - President @EmmanuelMacron #WHA73",NULL,@EmmanuelMacron,#COVID19 #WHA73,1.26239686638737E+18,https://twitter.com/WHO/status/1262396866387378179,NULL,NULL,NULL
2020-05-18 13:57:16.000,WHO,NULL,141,129,403,"#China will work with the @UN to set up a global humanitarian response depot &amp; hub in China, to ensure the operation of #COVID19 pandemic response supply chains - China President Xi Jinping at #WHA73",NULL,@UN,#China #COVID19 #WHA73,1.26238174580401E+18,https://twitter.com/WHO/status/1262381745804017666,NULL,NULL,NULL
2020-05-18 13:53:53.000,WHO,NULL,235,304,757,"#China will provide US$2 billion over 2 years to support #COVID19 response and economic + social development in affected countries, especially developing countries - China President, Xi Jinping at #WHA73",NULL,NULL,#China #COVID19 #WHA73,1.26238089463305E+18,https://twitter.com/WHO/status/1262380894633054211,NULL,NULL,NULL
2020-05-18 13:06:10.000,WHO,NULL,18,73,168,#COVID19 must be a wake up call - @UN Secretary-General @antonioguterres at #WHA73,NULL,@UN @antonioguterres,#COVID19 #WHA73,1.26236888647064E+18,https://twitter.com/WHO/status/1262368886470647809,NULL,NULL,NULL
2020-05-18 13:00:35.000,WHO,NULL,22,103,262,The fragility exposed by the #coronavirus is not limited to our health systems. It affects all areas of our world and our institutions - @UN Secretary-General @antonioguterres at #WHA73,NULL,@UN @antonioguterres,#coronavirus #WHA73,1.26236747887487E+18,https://twitter.com/WHO/status/1262367478874877954,NULL,NULL,NULL
2020-05-18 11:52:07.000,WHO,NULL,21,60,145,"The #COVID19 pandemic is asking us two fundamental questions: What sort of world do we want? And what sort of WHO do we want? The answer to the first question will determine the answer to the second"-@DrTedros #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26235024799455E+18,https://twitter.com/WHO/status/1262350247994556417,NULL,NULL,NULL
2020-05-18 11:51:52.000,WHO,NULL,8,40,98,"""The #COVID19 pandemic has tested, strengthened and strained the bonds of fellowship between nations. But it has not broken them""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26235018570916E+18,https://twitter.com/WHO/status/1262350185709162496,NULL,NULL,NULL
2020-05-18 11:51:41.000,WHO,NULL,8,43,86,"The #COVID19 pandemic is posing a similar threat 鈥?not just to human health, but to the human spirit. We have a long road ahead in our struggle against this virus""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26235014176122E+18,https://twitter.com/WHO/status/1262350141761224704,NULL,NULL,NULL
2020-05-18 11:50:55.000,WHO,NULL,11,89,126,"""More than ever, #COVID19 illustrates why investing in health must be at the centre of development. Health is not a reward for development; it鈥檚 a prerequisite. Health is not a cost; it鈥檚 an investment. Health is a pathway to security, prosperity and peac",NULL,@DrTedros,#COVID19 #WHA73,1.26234994891964E+18,https://twitter.com/WHO/status/1262349948919648257,NULL,NULL,NULL
2020-05-18 11:50:01.000,WHO,NULL,9,83,135,"""#COVID19 is not just a global health emergency, it鈥檚 a vivid demonstration of the fact that there is no health security without resilient health systems, or without addressing the social, economic, commercial and environmental determinants of health""-@Dr",NULL,@DrTedros,#COVID19 #WHA73,1.26234971986456E+18,https://twitter.com/WHO/status/1262349719864565761,NULL,NULL,NULL
2020-05-18 11:47:26.000,WHO,NULL,10,42,101,"""However, much work remains to be done. Even before #COVID19, the world was off track for the @GlobalGoalsUN. The pandemic threatens to set us back even further. It exploits and exacerbates existing gaps in gender equality, poverty, hunger and more""-@DrTe",NULL,@GlobalGoalsUN @DrTedros,#COVID19 #WHA73,1.26234906935312E+18,https://twitter.com/WHO/status/1262349069353127936,NULL,NULL,NULL
2020-05-18 11:43:41.000,WHO,NULL,3,39,87,"I am calling on all nations to invest in strengthening and implementing the many tools at our disposal 鈥?especially the global treaty that underpins global health security: the International Health Regulations"-@DrTedros #COVID19 #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26234812797515E+18,https://twitter.com/WHO/status/1262348127975153665,NULL,NULL,NULL
2020-05-18 11:43:27.000,WHO,NULL,7,43,103,"Today I am calling on all nations to resolve that they will do everything it takes to ensure that the 2020 #COVID19 pandemic is never repeated"-@DrTedros #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26234806667964E+18,https://twitter.com/WHO/status/1262348066679644166,NULL,NULL,NULL
2020-05-18 11:41:10.000,WHO,NULL,7,26,69,"""If there is anything positive to come from the #COVID19 pandemic, it must be a safer and more resilient world""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26234749281915E+18,https://twitter.com/WHO/status/1262347492819156992,NULL,NULL,NULL
2020-05-18 11:41:00.000,WHO,NULL,6,34,81,"""Whatever lessons there are to learn from the #COVID19 pandemic, the greatest failing would be to not learn from them &amp; to leave the in the same vulnerable state it was before""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26234745304038E+18,https://twitter.com/WHO/status/1262347453040386049,NULL,NULL,NULL
2020-05-18 11:40:50.000,WHO,NULL,8,32,66,"One thing is abundantly clear. The must never be the same. We do not need a review to tell us that we must all do everything in our power to ensure this never happens again"-@DrTedros #COVID19 #WHA73,NULL,@DrTedros,#COVID19 #WHA73,1.26234740883661E+18,https://twitter.com/WHO/status/1262347408836616192,NULL,NULL,NULL
2020-05-18 11:39:29.000,WHO,NULL,6,29,64,"""In fact, the existing independent accountability mechanisms are already in operation. The Independent Oversight Advisory Committee has today published its 1st report on the #COVID19 pandemic, with several recommendations for both the Secretariat &amp; Me",NULL,@DrTedros,#COVID19 #WHA73,1.26234707187037E+18,https://twitter.com/WHO/status/1262347071870373889,NULL,NULL,NULL
2020-05-18 11:39:00.000,WHO,NULL,3,32,75,"""We all have lessons to learn from the #COVID19 pandemic. Every country and every organization must examine its response and learn from its experience. WHO is committed to transparency, accountability and continuous improvement""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.2623469482558E+18,https://twitter.com/WHO/status/1262346948255809541,NULL,NULL,NULL
2020-05-18 11:38:30.000,WHO,WHO,4,29,57,"""We鈥檝e: -informed, engaged & empowered people -fought the infodemic, combating myths with reliable information -called consistently for the two essential ingredients for conquering #COVID19: national unity &amp; global solidarity""-@DrTedros #WHA73",NULL,@DrTedros,#COVID19 #WHA73,1.26234682463712E+18,https://twitter.com/WHO/status/1262346824637128705,NULL,NULL,NULL
